player_id,name,player_club,age,position,goalkeeper_or_not,market_value,nationality,player_height,player_agent,strong_foot,contract_value_time,appearances,PPG,goals,assists,own_goals,substitutions_on,substitutions_off,yellow_cards,second_yellow_cards,red_cards,penalty_goals,minutes_per_goal,minutes_played,goals_conceded,clean_sheet,crawl_timestamp
108198,Sebastian Ernst,J. Regensburg,30.0,Attacking Midfield,0,500.0,Germany,1.8,,left,2026.0,32.0,0.84,0.0,1.0,0.0,6.0,19.0,4.0,0.0,0.0,0.0,0.0,2.143,0.0,0.0,1748231332552
218140,George Honeyman,Millwall,30.0,Attacking Midfield,0,800.0,England,1.73,,right,-,45.0,1.47,2.0,6.0,0.0,14.0,16.0,7.0,0.0,0.0,0.0,1.345,2.69,0.0,0.0,1748231334099
490423,Ignace Van der Brempt,Como,23.0,Right-Back,0,4000.0,Belgium,1.87,YOU FIRST,right,2028.0,24.0,1.54,0.0,2.0,0.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,1748231336544
646727,Josh Coburn,Millwall,22.0,Centre-Forward,0,1500.0,England,1.93,Wasserman,right,2025.0,25.0,1.6,6.0,1.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,243.0,1.46,0.0,0.0,1748231338604
888738,Farès Ghedjemis,Frosinone,22.0,Right Winger,0,500.0,France,1.83,,left,2026.0,22.0,0.91,2.0,1.0,0.0,8.0,12.0,1.0,0.0,0.0,0.0,577.0,1.154,0.0,0.0,1748231376009
996897,Diego Gómez,Brighton,22.0,Central Midfield,0,13000.0,Paraguay,1.85,,right,-,20.0,1.8,1.0,1.0,0.0,15.0,5.0,1.0,0.0,0.0,0.0,669.0,669.0,0.0,0.0,1748231400356
633454,Alexander Bernhardsson,Holstein Kiel,26.0,Right Winger,0,1500.0,Sweden,1.85,,left,2027.0,20.0,0.9,7.0,3.0,0.0,4.0,11.0,3.0,0.0,0.0,0.0,195.0,1.362,0.0,0.0,1748231413836
381370,Pietro Beruatto,Sampdoria,26.0,Left-Back,0,2400.0,Italy,1.85,GR Sports,left,2025.0,34.0,1.68,0.0,2.0,0.0,10.0,17.0,3.0,0.0,0.0,0.0,0.0,1.968,0.0,0.0,1748231415960
488656,Siriki Dembélé,Oxford United,28.0,Left Winger,0,2200.0,Scotland,1.73,,right,-,27.0,1.19,2.0,1.0,0.0,10.0,16.0,2.0,0.0,0.0,0.0,755.0,1.509,0.0,0.0,1748231418042
237013,Brad Potts,Preston,30.0,Right-Back,0,1500.0,England,1.88,,right,2026.0,34.0,1.21,4.0,5.0,0.0,8.0,7.0,4.0,0.0,0.0,0.0,611.0,2.443,0.0,0.0,1748231420877
404384,Rabbi Matondo,Hannover 96,24.0,Right Winger,0,2000.0,Wales,1.75,Wasserman,right,2025.0,18.0,1.17,3.0,3.0,0.0,13.0,5.0,1.0,0.0,0.0,0.0,216.0,648.0,0.0,0.0,1748231444229
342046,Axel Tuanzebe,Ipswich,27.0,Right-Back,0,5000.0,DR Congo,1.85,Unique Sports Group,right,2025.0,23.0,0.61,0.0,1.0,1.0,2.0,8.0,3.0,1.0,0.0,0.0,0.0,1.762,0.0,0.0,1748231456635
129049,Danny Batth,Blackburn,34.0,Centre-Back,0,250.0,England,1.91,,right,2025.0,41.0,1.49,2.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,1.674,3.347,0.0,0.0,1748231458843
60394,Philipp Klement,1.FC K'lautern,32.0,Attacking Midfield,0,400.0,Germany,1.75,,left,2025.0,7.0,1.43,1.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,288.0,288.0,0.0,0.0,1748231461810
295313,Taiwo Awoniyi,Forest,27.0,Centre-Forward,0,18000.0,Nigeria,1.83,,right,2027.0,32.0,1.94,2.0,0.0,0.0,24.0,7.0,0.0,0.0,0.0,0.0,408.0,815.0,0.0,0.0,1748231463856
323652,Ebou Adams,Derby,29.0,Central Midfield,0,900.0,The Gambia,1.78,,right,2027.0,46.0,1.09,6.0,1.0,0.0,3.0,4.0,13.0,0.0,0.0,0.0,659.0,3.956,0.0,0.0,1748231488126
161204,Julian Green,Greuther Fürth,29.0,Central Midfield,0,1700.0,United States,1.73,,right,2026.0,30.0,1.27,7.0,4.0,0.0,1.0,9.0,4.0,0.0,0.0,5.0,362.0,2.537,0.0,0.0,1748231490892
472161,Mamadou Coulibaly,Catanzaro,26.0,Central Midfield,0,700.0,Senegal,1.83,P&P Sport ...,right,2025.0,25.0,1.88,1.0,1.0,0.0,20.0,5.0,5.0,0.0,0.0,0.0,648.0,648.0,0.0,0.0,1748231492820
804219,Leo Scienza,Heidenheim,26.0,Left Winger,0,3000.0,Brazil,1.75,CM FOOTBALL ...,both,2027.0,36.0,0.89,5.0,7.0,0.0,16.0,15.0,3.0,0.0,0.0,0.0,371.0,1.856,0.0,0.0,1748231504994
746739,Andre Brooks,Sheff Utd,21.0,Central Midfield,0,2500.0,England,1.8,,left,2027.0,28.0,1.89,4.0,2.0,0.0,16.0,10.0,3.0,0.0,0.0,0.0,296.0,1.184,0.0,0.0,1748231517383
724106,Luca Lipani,Sassuolo,20.0,Defensive Midfield,0,3500.0,Italy,1.85,,right,2028.0,24.0,2.25,1.0,2.0,0.0,17.0,4.0,2.0,0.0,0.0,0.0,812.0,812.0,0.0,0.0,1748231541299
1262393,Gabriel Rafele,Catanzaro,19.0,Second Striker,0,100.0,Italy,1.86,,"Jul 1, 2024",-,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1748231543032
358504,Ritsu Doan,SC Freiburg,26.0,Right Winger,0,22000.0,Japan,1.72,CAA Stellar,left,2027.0,36.0,1.61,10.0,9.0,0.0,1.0,16.0,2.0,0.0,0.0,0.0,303.0,3.034,0.0,0.0,1748231556233
157672,Vladimír Coufal,West Ham,32.0,Right-Back,0,7000.0,Czech Republic,1.74,,right,2025.0,25.0,1.0,0.0,0.0,1.0,12.0,6.0,5.0,0.0,0.0,0.0,0.0,1.286,0.0,0.0,1748231594599
730486,Mahmut Kücüksahin,FC Augsburg,21.0,Defensive Midfield,0,175.0,Türkiye,1.82,MvK Sports,"Jul 17, 2024",2027.0,22.0,1.27,0.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1.813,0.0,0.0,1748231629102
348026,Nordi Mukiele,B. Leverkusen,27.0,Right-Back,0,10000.0,France,1.87,Sport Cover,right,2025.0,24.0,2.08,2.0,1.0,1.0,5.0,6.0,5.0,1.0,0.0,0.0,791.0,1.582,0.0,0.0,1748231631285
53622,İlkay Gündoğan,Man City,34.0,Central Midfield,0,7000.0,Germany,1.8,ROOF,right,2026.0,50.0,1.8,3.0,7.0,0.0,14.0,19.0,2.0,0.0,0.0,0.0,1.057,3.171,0.0,0.0,1748231633676
342989,Levente Szabó,E. Braunschweig,25.0,Centre-Forward,0,600.0,Hungary,1.95,feel soccer GmbH,right,2026.0,27.0,1.11,5.0,3.0,0.0,14.0,12.0,3.0,0.0,0.0,1.0,254.0,1.268,0.0,0.0,1748231636638
808664,Florian Micheler,TSG Hoffenheim,20.0,Central Midfield,0,500.0,Austria,1.85,YOU FIRST,right,2026.0,28.0,2.14,8.0,4.0,0.0,4.0,19.0,9.0,0.0,0.0,1.0,237.0,1.899,0.0,0.0,1748231649002
610621,James Morris,Watford,23.0,Left-Back,0,300.0,England,1.83,,"Jan 1, 2023",2026.0,21.0,1.67,0.0,0.0,0.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,1.358,0.0,0.0,1748231650852
620322,Malo Gusto,Chelsea,22.0,Right-Back,0,35000.0,France,1.78,Wasserman,right,2030.0,40.0,1.78,0.0,2.0,0.0,16.0,9.0,4.0,0.0,0.0,0.0,0.0,2.272,0.0,0.0,1748231653138
433168,Nathanael Ogbeta,Plymouth,24.0,Left-Back,0,350.0,England,1.84,,left,-,20.0,0.85,1.0,1.0,1.0,9.0,9.0,1.0,0.0,0.0,0.0,783.0,783.0,0.0,0.0,1748231655205
293367,Nicolás Schiavi,Carrarese,30.0,Defensive Midfield,0,500.0,Argentina,1.73,,right,2027.0,37.0,1.27,6.0,2.0,0.0,0.0,20.0,9.0,0.0,0.0,3.0,484.0,2.901,0.0,0.0,1748231659073
694132,Mattes Hansen,SC Paderborn,21.0,Defensive Midfield,0,1500.0,Germany,1.83,Dirk Hebel,right,-,16.0,1.5,0.0,1.0,0.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,643.0,0.0,0.0,1748231673166
125409,Nathaniel Méndez-Laing,Derby,33.0,Right Winger,0,400.0,Guatemala,1.78,,right,2026.0,44.0,0.93,3.0,4.0,0.0,17.0,25.0,5.0,0.0,0.0,1.0,753.0,2.258,0.0,0.0,1748231675749
432982,Andreas Skov Olsen,VfL Wolfsburg,25.0,Right Winger,0,16000.0,Denmark,1.87,,left,2029.0,40.0,1.7,9.0,7.0,0.0,14.0,22.0,2.0,0.0,0.0,0.0,253.0,2.276,0.0,0.0,1748231700679
475188,Kiernan Dewsbury-Hall,Chelsea,26.0,Central Midfield,0,22000.0,England,1.76,Wasserman,left,2029.0,30.0,2.23,4.0,3.0,0.0,12.0,7.0,2.0,0.0,0.0,0.0,414.0,1.657,0.0,0.0,1748231703146
540687,Zak Swanson,Portsmouth,24.0,Right-Back,0,400.0,England,1.89,,right,2026.0,32.0,1.22,1.0,1.0,1.0,8.0,12.0,5.0,0.0,0.0,0.0,2.095,2.095,0.0,0.0,1748231715316
260657,Erik Wekesser,1.FC K'lautern,27.0,Left-Back,0,450.0,Germany,1.86,MK Sport Consulting,left,2028.0,22.0,1.41,0.0,2.0,0.0,4.0,9.0,5.0,0.0,0.0,0.0,0.0,1.517,0.0,0.0,1748231717392
874080,Mason Burstow,Hull City,21.0,Centre-Forward,0,2000.0,England,1.87,,right,2028.0,32.0,1.19,2.0,1.0,0.0,24.0,7.0,1.0,0.0,0.0,0.0,500.0,1.0,0.0,0.0,1748231719498
490884,Ludovit Reis,Hamburger SV,24.0,Central Midfield,0,3500.0,Netherlands,1.78,CAA Stellar,right,2026.0,28.0,1.79,2.0,3.0,0.0,8.0,9.0,5.0,0.0,0.0,0.0,901.0,1.801,0.0,0.0,1748231731549
186590,John Stones,Man City,30.0,Centre-Back,0,30000.0,England,1.88,Wasserman,right,2026.0,20.0,1.85,3.0,2.0,0.0,7.0,5.0,2.0,0.0,0.0,0.0,378.0,1.134,0.0,0.0,1748231733700
692368,Younes Ebnoutalib,SV Elversberg,21.0,Centre-Forward,0,150.0,Germany,1.91,,right,2028.0,27.0,1.04,6.0,2.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,299.0,1.796,0.0,0.0,1748231746874
292772,Dimitrios Nikolaou,Palermo,26.0,Centre-Back,0,1600.0,Greece,1.88,,left,2028.0,30.0,1.27,1.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,2.484,2.484,0.0,0.0,1748231749435
115210,Lucas Röser,SSV Ulm 1846,31.0,Centre-Forward,0,200.0,Germany,1.86,,right,2025.0,26.0,1.0,3.0,0.0,0.0,20.0,6.0,2.0,0.0,0.0,0.0,221.0,662.0,0.0,0.0,1748231762063
540333,Tomas Suslov,Hellas Verona,22.0,Attacking Midfield,0,6000.0,Slovakia,1.74,Atlas Sports,left,2027.0,32.0,0.94,0.0,1.0,0.0,4.0,21.0,5.0,1.0,0.0,0.0,0.0,2.187,0.0,0.0,1748231774752
207877,Ruslan Malinovskyi,Genoa,32.0,Attacking Midfield,0,3500.0,Ukraine,1.81,ProStar,left,2027.0,10.0,1.5,0.0,3.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,412.0,0.0,0.0,1748231779701
648032,James Abankwah,Watford,21.0,Centre-Back,0,800.0,Ireland,1.88,Wasserman,right,2025.0,28.0,1.11,0.0,0.0,0.0,9.0,10.0,3.0,2.0,0.0,0.0,0.0,1.645,0.0,0.0,1748231782746
678645,Alessandro Arena,Pisa,24.0,Right Winger,0,900.0,Italy,1.71,,left,2027.0,23.0,1.3,2.0,1.0,0.0,14.0,6.0,0.0,0.0,0.0,1.0,418.0,835.0,0.0,0.0,1748231796985
239802,Adam Marusic,Lazio,32.0,Right-Back,0,4000.0,Montenegro,1.85,,right,2026.0,48.0,1.77,4.0,1.0,1.0,11.0,9.0,2.0,0.0,0.0,0.0,834.0,3.335,0.0,0.0,1748231809830
205938,Mario Pasalic,Atalanta BC,30.0,Central Midfield,0,13000.0,Croatia,1.88,,right,2025.0,47.0,1.77,6.0,6.0,0.0,13.0,23.0,2.0,0.0,0.0,0.0,463.0,2.776,0.0,0.0,1748231833656
257732,Amir Rrahmani,Napoli,31.0,Centre-Back,0,12000.0,Kosovo,1.92,,right,2027.0,39.0,2.18,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.497,3.497,0.0,0.0,1748231836413
700105,Daniel Bunk,F. Düsseldorf,21.0,Central Midfield,0,100.0,Germany,1.7,Sports360 GmbH,right,2025.0,17.0,0.76,1.0,0.0,0.0,9.0,5.0,2.0,0.0,0.0,0.0,829.0,829.0,0.0,0.0,1748231848429
295183,Răzvan Marin,Cagliari,29.0,Defensive Midfield,0,3500.0,Romania,1.78,Pietro Chiodi ...,right,2026.0,35.0,0.97,3.0,2.0,0.0,20.0,10.0,4.0,0.0,0.0,2.0,514.0,1.543,0.0,0.0,1748231851563
581670,Louie Barry,Hull City,21.0,Left Winger,0,1800.0,England,1.74,,right,2025.0,28.0,1.57,16.0,3.0,0.0,4.0,18.0,2.0,0.0,0.0,4.0,124.0,1.977,0.0,0.0,1748231854371
711517,Kevin Paredes,VfL Wolfsburg,22.0,Left Midfield,0,7500.0,United States,1.75,Shot Sports,left,2026.0,2.0,0.5,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,1748231856210
197473,Alberto Grassi,FC Empoli,30.0,Defensive Midfield,0,2000.0,Italy,1.83,,right,2026.0,31.0,0.81,1.0,1.0,0.0,3.0,14.0,8.0,0.0,1.0,0.0,2.342,2.342,0.0,0.0,1748231881326
131075,Francesco Acerbi,Inter,37.0,Centre-Back,0,3000.0,Italy,1.92,P&P Sport ...,left,2026.0,32.0,2.06,1.0,2.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,2.4,2.4,0.0,0.0,1748231883171
160561,Fabio Lucioni,Frosinone,37.0,Centre-Back,0,200.0,Italy,1.85,,left,2025.0,9.0,2.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,401.0,0.0,0.0,1748231896178
339314,Deniz Undav,VfB Stuttgart,28.0,Centre-Forward,0,22000.0,Germany,1.79,Tenet Football,both,2027.0,38.0,1.47,13.0,6.0,0.0,10.0,16.0,5.0,0.0,0.0,0.0,186.0,2.415,0.0,0.0,1748231898306
1045852,Louey Ben Farhat,Karlsruher SC,18.0,Second Striker,0,500.0,Tunisia,1.75,,right,2027.0,30.0,2.27,15.0,1.0,0.0,10.0,11.0,4.0,0.0,0.0,2.0,121.0,1.814,0.0,0.0,1748231900516
214666,Connor Roberts,Burnley,29.0,Right-Back,0,4500.0,Wales,1.75,OmniSports,right,2027.0,42.0,2.07,2.0,3.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,1.842,3.683,0.0,0.0,1748231903206
170986,Raphaël Guerreiro,Bayern Munich,31.0,Left-Back,0,10000.0,Portugal,1.7,Wasserman,left,2026.0,34.0,2.26,5.0,3.0,0.0,8.0,20.0,2.0,0.0,0.0,0.0,446.0,2.228,0.0,0.0,1748231925433
298603,Miro Muheim,Hamburger SV,27.0,Left-Back,0,3000.0,Switzerland,1.82,Wasserman,left,2027.0,32.0,1.88,2.0,14.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,1.411,2.821,0.0,0.0,1748231927151
118850,Ivan Ordets,VfL Bochum,32.0,Centre-Back,0,1800.0,Ukraine,1.95,,right,2026.0,22.0,0.77,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,1.865,0.0,0.0,1748231928885
381950,Alexis Saelemaekers,AS Roma,25.0,Right Winger,0,17000.0,Belgium,1.8,Unique Sports Group,right,2025.0,32.0,1.88,7.0,7.0,0.0,9.0,20.0,7.0,0.0,0.0,0.0,269.0,1.885,0.0,0.0,1748231931374
602796,Filip Bilbija,SC Paderborn,25.0,Right Winger,0,2000.0,Germany,1.9,,both,-,35.0,1.63,9.0,9.0,0.0,2.0,25.0,4.0,0.0,0.0,0.0,300.0,2.7,0.0,0.0,1748231943253
979009,Alessandro Louati,Juve Stabia,22.0,Central Midfield,0,150.0,Tunisia,1.91,,left,2025.0,30.0,1.6,0.0,1.0,0.0,9.0,7.0,3.0,0.0,1.0,0.0,0.0,1.973,0.0,0.0,1748231945694
406560,Rhian Brewster,Sheff Utd,25.0,Centre-Forward,0,3000.0,England,1.8,ROOF,right,2025.0,42.0,1.93,4.0,3.0,0.0,21.0,17.0,3.0,0.0,0.0,0.0,486.0,1.944,0.0,0.0,1748231957954
618901,Sam McCallum,Sheff Utd,24.0,Left-Back,0,1200.0,England,1.77,Wasserman,left,2028.0,36.0,2.19,2.0,0.0,0.0,25.0,10.0,1.0,0.0,0.0,0.0,607.0,1.213,0.0,0.0,1748231971028
296879,Steffen Tigges,1.FC Köln,26.0,Centre-Forward,0,700.0,Germany,1.94,,left,2026.0,18.0,1.89,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,465.0,0.0,0.0,1748231983428
432092,Roberto Piccoli,Cagliari,24.0,Centre-Forward,0,8000.0,Italy,1.9,,right,2025.0,40.0,0.98,11.0,4.0,0.0,2.0,19.0,6.0,0.0,0.0,1.0,297.0,3.266,0.0,0.0,1748231998523
579287,Daniel Svensson,Bor. Dortmund,23.0,Left-Back,0,5500.0,Sweden,1.83,KSM AGENCY,left,2025.0,35.0,1.86,1.0,5.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,2.826,2.826,0.0,0.0,1748232002471
482792,Simone Rabbi,Cittadella,23.0,Centre-Forward,0,250.0,Italy,1.77,,right,-,36.0,1.06,4.0,3.0,0.0,15.0,19.0,7.0,0.0,0.0,0.0,448.0,1.791,0.0,0.0,1748232005288
1110645,Filipe Bordon,Lazio,19.0,Centre-Back,0,500.0,Brazil,1.93,,"Jul 1, 2024",2028.0,24.0,1.71,2.0,1.0,0.0,2.0,4.0,4.0,0.0,1.0,0.0,952.0,1.904,0.0,0.0,1748232029999
292422,Simone Pontisso,Catanzaro,28.0,Defensive Midfield,0,750.0,Italy,1.84,,right,2027.0,35.0,1.4,3.0,8.0,0.0,4.0,29.0,7.0,0.0,0.0,0.0,763.0,2.288,0.0,0.0,1748232090645
533662,Cameron Archer,Southampton,23.0,Centre-Forward,0,14000.0,England,1.75,Unique Sports Group,right,2028.0,40.0,0.45,5.0,0.0,0.0,24.0,15.0,0.0,0.0,0.0,0.0,338.0,1.69,0.0,0.0,1748232093003
354909,Giorgio Altare,Sampdoria,26.0,Centre-Back,0,1800.0,Italy,1.9,,right,2026.0,26.0,1.04,0.0,0.0,1.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,1.812,0.0,0.0,1748232105444
627228,Yan Couto,Bor. Dortmund,22.0,Right-Back,0,20000.0,Brazil,1.68,CAA Stellar,right,2030.0,30.0,1.8,0.0,1.0,0.0,20.0,7.0,7.0,0.0,0.0,0.0,0.0,1.147,0.0,0.0,1748232107836
284604,Mattia Finotto,Carrarese,32.0,Centre-Forward,0,300.0,Italy,1.86,,right,2026.0,37.0,1.22,6.0,1.0,0.0,12.0,19.0,0.0,0.0,0.0,0.0,360.0,2.161,0.0,0.0,1748232157842
371851,Jaka Bijol,Udinese,26.0,Centre-Back,0,18000.0,Slovenia,1.9,SEG,right,2027.0,37.0,1.24,2.0,2.0,1.0,0.0,2.0,12.0,1.0,0.0,0.0,1.595,3.189,0.0,0.0,1748232170485
443331,Patrick Osterhage,SC Freiburg,25.0,Central Midfield,0,8500.0,Germany,1.86,,left,-,33.0,1.76,1.0,1.0,0.0,3.0,10.0,4.0,1.0,0.0,0.0,2.521,2.521,0.0,0.0,1748232172343
917792,Neo Telle,1.FC Köln,20.0,Centre-Back,0,300.0,Germany,1.83,,"Jan 1, 2025",2026.0,23.0,1.74,2.0,0.0,0.0,5.0,4.0,3.0,1.0,0.0,0.0,771.0,1.542,0.0,0.0,1748232174309
133731,Patrick Mainka,Heidenheim,30.0,Centre-Back,0,3000.0,Germany,1.94,,right,2027.0,45.0,1.16,2.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.032,4.064,0.0,0.0,1748232176784
403177,Emir Sahiti,Hamburger SV,26.0,Right Winger,0,1500.0,Kosovo,1.74,,right,2027.0,29.0,1.79,3.0,2.0,0.0,9.0,18.0,3.0,1.0,0.0,0.0,568.0,1.704,0.0,0.0,1748232189730
191359,Florian Pick,Pr. Münster,29.0,Left Winger,0,500.0,Germany,1.76,CN Sports,right,2025.0,25.0,1.08,2.0,1.0,0.0,8.0,13.0,2.0,0.0,0.0,0.0,713.0,1.426,0.0,0.0,1748232191832
406625,Lautaro Martínez,Inter,27.0,Centre-Forward,0,95000.0,Argentina,1.74,Footfeel ISM,right,2029.0,48.0,2.04,22.0,7.0,0.0,5.0,25.0,3.0,0.0,0.0,1.0,166.0,3.643,0.0,0.0,1748232193870
630076,Jack Burroughs,Coventry,24.0,Right Midfield,0,375.0,Scotland,1.88,,right,2025.0,15.0,0.93,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,557.0,0.0,0.0,1748232219447
465830,Mattéo Guendouzi,Lazio,26.0,Central Midfield,0,32000.0,France,1.85,Sport Cover,right,2028.0,48.0,1.77,1.0,5.0,0.0,2.0,5.0,10.0,0.0,0.0,0.0,4.148,4.148,0.0,0.0,1748232221705
927261,Giulio Manetti,Cesena,19.0,Right-Back,0,150.0,Italy,1.79,Sferico Sports ...,"Jul 1, 2024",-,27.0,1.3,1.0,0.0,0.0,1.0,14.0,8.0,0.0,0.0,0.0,2.181,2.181,0.0,0.0,1748232224542
208244,Brendan Galloway,Plymouth,29.0,Centre-Back,0,350.0,Zimbabwe,1.86,,left,2026.0,15.0,1.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.109,0.0,0.0,1748232226489
393321,James Sands,FC St. Pauli,24.0,Defensive Midfield,0,3000.0,United States,1.86,Wasserman,right,2026.0,7.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,452.0,0.0,0.0,1748232238433
787618,Valentín Carboni,Inter,20.0,Attacking Midfield,0,12000.0,Argentina,1.85,GR Sports,left,2029.0,4.0,1.25,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1748232272890
167741,Mattia Valoti,Cremonese,31.0,Central Midfield,0,1000.0,Italy,1.87,GR Sports,right,-,20.0,1.55,3.0,1.0,0.0,15.0,3.0,3.0,0.0,0.0,0.0,214.0,641.0,0.0,0.0,1748232275531
927905,Matteo Cichella,Frosinone,19.0,Defensive Midfield,0,750.0,Italy,1.69,,right,-,21.0,1.19,1.0,1.0,0.0,8.0,6.0,2.0,0.0,1.0,0.0,1.173,1.173,0.0,0.0,1748232279009
581330,Eiran Cashin,Brighton,23.0,Centre-Back,0,8000.0,Ireland,1.84,,left,2030.0,24.0,1.08,1.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,1.867,1.867,0.0,0.0,1748232303018
820374,Kobbie Mainoo,Man Utd,20.0,Central Midfield,0,55000.0,England,1.8,CAA Stellar,right,2027.0,37.0,1.3,2.0,1.0,0.0,14.0,13.0,7.0,0.0,0.0,0.0,1.039,2.078,0.0,0.0,1748232305021
171159,Leo Stulac,Reggiana,30.0,Defensive Midfield,0,700.0,Slovenia,1.75,,right,2026.0,11.0,1.36,0.0,1.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,437.0,0.0,0.0,1748232306819
438001,Santiago Bueno,Wolves,26.0,Centre-Back,0,8000.0,Uruguay,1.9,GBG Global Business ...,right,2028.0,34.0,1.38,0.0,1.0,0.0,11.0,5.0,3.0,0.0,0.0,0.0,0.0,2.117,0.0,0.0,1748232329367
669915,Filippo Distefano,Frosinone,21.0,Second Striker,0,1800.0,Italy,1.76,P&P Sport ...,right,2025.0,14.0,0.86,2.0,0.0,0.0,7.0,8.0,1.0,0.0,0.0,0.0,293.0,586.0,0.0,0.0,1748232341563
696164,Tim Oermann,VfL Bochum,21.0,Centre-Back,0,5000.0,Germany,1.89,CN Sports,right,2026.0,30.0,0.7,0.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,1748232365496
534161,Ilias Koutsoupias,Frosinone,24.0,Central Midfield,0,900.0,Greece,1.82,,right,2025.0,17.0,1.18,1.0,0.0,0.0,4.0,9.0,2.0,0.0,0.0,0.0,1.018,1.018,0.0,0.0,1748232367540
587019,Fin Stevens,FC St. Pauli,22.0,Right-Back,0,600.0,Wales,1.79,,right,-,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,1748232379975
181768,Hernani,Parma,31.0,Central Midfield,0,2000.0,Brazil,1.88,GG11,both,2026.0,25.0,0.88,3.0,3.0,0.0,10.0,13.0,7.0,0.0,0.0,3.0,443.0,1.329,0.0,0.0,1748232381727
742451,Carlos Forbs,Wolves,21.0,Left Winger,0,8000.0,Portugal,1.69,,left,2025.0,17.0,1.41,0.0,1.0,0.0,11.0,7.0,2.0,0.0,0.0,0.0,0.0,617.0,0.0,0.0,1748232384291
620598,Ameen Al-Dakhil,VfB Stuttgart,23.0,Centre-Back,0,7500.0,Belgium,1.87,,right,2028.0,13.0,1.23,0.0,0.0,0.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,724.0,0.0,0.0,1748232386890
31599,Norman Theuerkauf,Heidenheim,38.0,Defensive Midfield,0,175.0,Germany,1.83,,left,2025.0,12.0,1.58,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,858.0,858.0,0.0,0.0,1748232400022
165513,Berat Djimsiti,Atalanta BC,32.0,Centre-Back,0,8000.0,Albania,1.9,,right,2026.0,47.0,1.68,2.0,2.0,1.0,4.0,12.0,9.0,0.0,0.0,0.0,1.8,3.599,0.0,0.0,1748232401972
789252,Bence Dárdai,VfL Wolfsburg,19.0,Attacking Midfield,0,9000.0,Hungary,1.89,PRO Profil GmbH,right,-,25.0,1.64,1.0,3.0,0.0,6.0,16.0,1.0,0.0,0.0,0.0,1.54,1.54,0.0,0.0,1748232404457
258519,Hidde ter Avest,Oxford United,28.0,Right-Back,0,1500.0,Netherlands,1.82,,right,-,22.0,1.18,1.0,0.0,0.0,11.0,6.0,1.0,0.0,0.0,0.0,1.062,1.062,0.0,0.0,1748232406505
530851,Franco Tongya,Salernitana,23.0,Attacking Midfield,0,1200.0,Italy,1.75,,right,2027.0,28.0,1.04,3.0,0.0,0.0,11.0,15.0,2.0,0.0,0.0,0.0,506.0,1.518,0.0,0.0,1748232408388
532776,Amine Adli,B. Leverkusen,25.0,Left Winger,0,22000.0,Morocco,1.8,Concept Sport Agency,left,2028.0,28.0,1.79,2.0,2.0,0.0,17.0,11.0,3.0,0.0,0.0,0.0,595.0,1.189,0.0,0.0,1748232433703
85906,Danny da Costa,1.FSV Mainz 05,31.0,Centre-Back,0,1500.0,Germany,1.87,Sports360 GmbH,right,2026.0,25.0,1.56,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.011,0.0,0.0,1748232446474
